1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
ШтрихКод;ЛокальныйКод;Внешний код;Наименование;Полное наименование;ЕдиницаИзмерения;Группа;Группа2;Группа3;Группа4;Группа5;НДС;ЦенаПродажи;Страна;Поставщик;ЦенаЗакупки;Остаток;Производитель;ИНН Производителя;КПП Производителя;Импортер;ИНН Импортера;КПП Ипортера;Табак;Алкоголь;Крепость;Объем;АлкоКод;Вид алкогольной продукции
6920354805264;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
6920354806698;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
6920354812989;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024129937;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024131411;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024132470;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024132494;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024137840;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024149027;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024149102;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024188279;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
7891024188873;3840;e646cc13-7e54-11df-b9d6-6cf04912b9ec;Зубная паста Colgate в ассорт. 100 мл.;Зубная паста Colgate в ассорт. 100 мл.;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;70;;;;4;;;;;;;;;;;;;
4605496003984;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
4605496003991;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
4605496004004;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
4605496007159;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
4605496007197;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
4605496007258;3846;484a22b4-7f1e-11df-b9d7-6cf04912b9ec;Лапша б/п Big Bon в ассортименте 75 гр;Лапша б/п Big Bon в ассортименте 75 гр;шт;Лапша, карт. пюре;Бакалея;;;;;24;;;;80;;;;;;;;;;;;;
1063843801028;3847;484a22ba-7f1e-11df-b9d7-6cf04912b9ec;Масло Качугское ФИРМЕННОЕ 72,5% 200 гр;Масло Качугское ФИРМЕННОЕ 72,5% 200 гр;шт;Масло фас.;Сыры, масло;Молочная продукция;;;;106;;;;2;;;;;;;;;;;;;
5000159385121;3855;808a4997-7fe6-11df-b9d8-6cf04912b9ec;Сникерс С лесным орехом шоколадный батончик 81 гр;Сникерс С лесным орехом шоколадный батончик 81 гр;шт;Шоколад;Кондитерские изделия;;;;;54;;;;5;;;;;;;;;;;;;
5000159439480;3855;808a4997-7fe6-11df-b9d8-6cf04912b9ec;Сникерс С лесным орехом шоколадный батончик 81 гр;Сникерс С лесным орехом шоколадный батончик 81 гр;шт;Шоколад;Кондитерские изделия;;;;;54;;;;5;;;;;;;;;;;;;
4601569000997;3860;5d8923c9-849c-11df-b9de-6cf04912b9ec;Провансаль майонез 200 г. 67 % Янта д/пак;Провансаль майонез 200 г. 67 % Янта д/пак;шт;Майонезы;Молочная продукция;;;;;52;;;;6;;;;;;;;;;;;;
4601569003714;3861;5d8923cb-849c-11df-b9de-6cf04912b9ec;Версаль майонез  30 % Янта 200 гр д/пак;Версаль майонез  30 % Янта 200 гр д/пак;шт;Майонезы;Молочная продукция;;;;;32;;;;5;;;;;;;;;;;;;
80135890;3878;61ad8e52-888b-11df-b9e3-6cf04912b9ec;Киндер Джой с сюрпризом 20 гр;Киндер Джой с сюрпризом 20 гр;шт;Шоколад;Кондитерские изделия;;;;;99;;;;26;;;;;;;;;;;;;
80310891;3878;61ad8e52-888b-11df-b9e3-6cf04912b9ec;Киндер Джой с сюрпризом 20 гр;Киндер Джой с сюрпризом 20 гр;шт;Шоколад;Кондитерские изделия;;;;;99;;;;26;;;;;;;;;;;;;
80768258;3878;61ad8e52-888b-11df-b9e3-6cf04912b9ec;Киндер Джой с сюрпризом 20 гр;Киндер Джой с сюрпризом 20 гр;шт;Шоколад;Кондитерские изделия;;;;;99;;;;26;;;;;;;;;;;;;
4670004600252;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4670004601754;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4670004601778;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4670004601792;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4670004602423;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4670004605165;3887;61ad8e7a-888b-11df-b9e3-6cf04912b9ec;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;Морс в ассортименте "По рецепту моей бабушки" 0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;26;;;;;;;;;;;;;
4607015490022;3888;b8437fb7-8954-11df-b9e4-6cf04912b9ec;Карачинская мин. вода газ. 0,5 л ;Карачинская мин. вода газ. 0,5 л ;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;22;;;;9;;;;;;;;;;;;;
4600680000213;3898;b8437fe6-8954-11df-b9e4-6cf04912b9ec;Nescafe Gold кофе  совершенство вкуса и аромата 150 гр м/уп;Nescafe Gold кофе  совершенство вкуса и аромата 150 гр м/уп;шт;Кофе;;;;;;283;;;;2;;;;;;;;;;;;;
4606272014194;3898;b8437fe6-8954-11df-b9e4-6cf04912b9ec;Nescafe Gold кофе  совершенство вкуса и аромата 150 гр м/уп;Nescafe Gold кофе  совершенство вкуса и аромата 150 гр м/уп;шт;Кофе;;;;;;283;;;;2;;;;;;;;;;;;;
4600680000534;3899;b8437fe8-8954-11df-b9e4-6cf04912b9ec;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;шт;Кофе;;;;;;174;;;;2;;;;;;;;;;;;;
4606272014217;3899;b8437fe8-8954-11df-b9e4-6cf04912b9ec;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;шт;Кофе;;;;;;174;;;;2;;;;;;;;;;;;;
4606272026296;3899;b8437fe8-8954-11df-b9e4-6cf04912b9ec;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;Nescafe Gold кофе  совершенство вкуса и аромата 75 гр м/уп;шт;Кофе;;;;;;174;;;;2;;;;;;;;;;;;;
4607024893913;3902;904ae8d4-8ae6-11df-b9e6-6cf04912b9ec;Чипсы PRO-чипсы в ассортименте 60 гр ;Чипсы PRO-чипсы в ассортименте 60 гр ;шт;Чипсы;Снеки, сухие завтраки;;;;;22;;;;26;;;;;;;;;;;;;
4607024893920;3902;904ae8d4-8ae6-11df-b9e6-6cf04912b9ec;Чипсы PRO-чипсы в ассортименте 60 гр ;Чипсы PRO-чипсы в ассортименте 60 гр ;шт;Чипсы;Снеки, сухие завтраки;;;;;22;;;;26;;;;;;;;;;;;;
4607024893937;3902;904ae8d4-8ae6-11df-b9e6-6cf04912b9ec;Чипсы PRO-чипсы в ассортименте 60 гр ;Чипсы PRO-чипсы в ассортименте 60 гр ;шт;Чипсы;Снеки, сухие завтраки;;;;;22;;;;26;;;;;;;;;;;;;
4607024893951;3902;904ae8d4-8ae6-11df-b9e6-6cf04912b9ec;Чипсы PRO-чипсы в ассортименте 60 гр ;Чипсы PRO-чипсы в ассортименте 60 гр ;шт;Чипсы;Снеки, сухие завтраки;;;;;22;;;;26;;;;;;;;;;;;;
4610000824528;3904;904ae8d8-8ae6-11df-b9e6-6cf04912b9ec;Куркума молотая Приправыч 20 гр;Куркума молотая Приправыч 20 гр;шт;Приправы, уксус, сода;;;;;;14;;;;8;;;;;;;;;;;;;
4605504515188;3915;cb8049c1-8b18-11df-b9e6-6cf04912b9ec;Аленка шоколад  15 гр;Аленка шоколад  15 гр;шт;Шоколад;Кондитерские изделия;;;;;16;;;;48;;;;;;;;;;;;;
4600300077793;3916;cb8049c3-8b18-11df-b9e6-6cf04912b9ec;Аленка шоколад  Красный Октябрь 20 гр;Аленка шоколад  Красный Октябрь 20 гр;шт;Шоколад;Кондитерские изделия;;;;;21;;;;12;;;;;;;;;;;;;
4610000822579;3936;d5c3b8cf-8e0b-11df-b9e9-6cf04912b9ec;Перец черный горошек  "Приправыч" 10 г;Перец черный горошек  "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;22;;;;3;;;;;;;;;;;;;
4620007690125;3936;d5c3b8cf-8e0b-11df-b9e9-6cf04912b9ec;Перец черный горошек  "Приправыч" 10 г;Перец черный горошек  "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;22;;;;3;;;;;;;;;;;;;
4605664001880;3964;ebebddfc-8e53-11df-b9e9-6cf04912b9ec;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;шт;Пиво;Слабоалкогольная продукция;;;;;83;;;;8;;;;;;;;;;;;;
4605664002627;3964;ebebddfc-8e53-11df-b9e9-6cf04912b9ec;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;шт;Пиво;Слабоалкогольная продукция;;;;;83;;;;8;;;;;;;;;;;;;
4605664011889;3964;ebebddfc-8e53-11df-b9e9-6cf04912b9ec;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;Эсса пиво светлое со вкусом ананаса и грейпфрута 6,2% 0,5 л;шт;Пиво;Слабоалкогольная продукция;;;;;83;;;;8;;;;;;;;;;;;;
4600721009687;3995;9bdf947b-9455-11df-b9ef-6cf04912b9ec;Бад пиво светлое 4,8% 0,47 л с/т;Бад пиво светлое 4,8% 0,47 л с/т;шт;Пиво;Слабоалкогольная продукция;;;;;87;;;;10;;;;;;;;;;;;;
4600721014940;3995;9bdf947b-9455-11df-b9ef-6cf04912b9ec;Бад пиво светлое 4,8% 0,47 л с/т;Бад пиво светлое 4,8% 0,47 л с/т;шт;Пиво;Слабоалкогольная продукция;;;;;87;;;;10;;;;;;;;;;;;;
4600702036831;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702036855;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702036879;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702045147;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081510;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081527;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081541;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081558;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081565;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081589;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081596;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
4600702081985;3999;9bdf94ae-9455-11df-b9ef-6cf04912b9ec;Шампунь д/в Чистая линия в ас-те 250 мл;Шампунь д/в Чистая линия в ас-те 250 мл;шт;Зубная паста, щетки, мыло;Хоз. товары;;;;;92;;;;1;;;;;;;;;;;;;
